"","rid","mean","lower","upper","auth1","auth2","auth3","auth4","authoritarianism","sdo","married","college","income","christian","post_call","uncertainty","waterFish","envHabitat","envWater","envPollution","envTemp","waterDams","waterConservation","publicConservation","immUndocumented","immSeparation","immAsylum","immBirthright","immTech","immResources","police","gunHome","concealCarry","background","registry","rwm","trump_vote","state_residence","state_insult","state_common","state_interest","state_we","state_partme","state_proud","state_identity_identity_strength","latino","black","other","white","recount","electionFraud","rr","moral_individualism","individualism","ideology","gender","party3","caseid","age","gen","authScaled"
"465",1253432795,1.24152183484267,-0.236767306478393,2.68161042023279,1,1,1,1,1,0.5,1,1,1,1,0,0,2,3,2,2,2,4,4,"extraction",5,5,5,4,NA,4,4,0,4,2,4,0,1,"New Mexico",2,2,2,4,4,4,"New Mexico",0,0,0,1,4,4,0.6875,0.25,0.6,5,"Female",3,1253432795,76,"Boomer",0.984695462427822
"466",1253432811,0.148363893683422,-1.36226963542655,1.59645890061861,1,0,1,0,0.5,0.375,1,1,0,0,0,0,2,3,3,3,2,4,4,"extraction",5,4,4,4,NA,NA,3,0,5,5,5,0,NA,"New Mexico",1,3,2,3,1,3,"New Mexico",0,0,1,0,4,3,0.75,0.4375,0.6,3,"Male",2,1253432811,79,"Boomer",0.514160315717894
"467",1253432871,1.25041943377234,-0.226944446083709,2.82402565894313,1,1,1,1,1,0.25,0,1,0,1,0,0,1,1,2,2,1,4,4,"renewable",5,5,5,1,5,NA,5,0,5,1,1,0,1,"Utah",5,5,5,5,5,5,"Utah",1,0,0,0,3,1,0.625,1,1,5,"Male",3,1253432871,43,"Gen X",0.98852531432763
"468",1253432883,0.123387197020024,-1.43356887623352,1.65763163783291,1,0,0,1,0.5,0.1875,0,1,0,0,0,0,3,3,3,3,4,4,5,"protection",2,1,1,1,NA,NA,3,1,3,1,1,0,0,"Colorado",4,4,4,4,5,5,"Colorado",0,0,0,1,4,4,0.125,0.0625,0.4,2,"Female",2,1253432883,46,"Gen X",0.503409432257835
"469",1253432897,0.66072977063133,-0.751090638650812,2.07166127613698,1,0,1,1,0.75,0.125,1,1,0,1,0,0,3,4,3,3,4,5,5,"renewable",1,1,1,1,NA,NA,3,0,1,1,1,0,0,"Nevada",4,4,4,4,5,4,"Colorado",0,0,0,1,4,2,0.5625,0.5625,0.8,2,"Female",2,1253432897,63,"Boomer",0.734701322649777
"470",1253432909,0.12314640843602,-1.34137264581345,1.5515638650848,1,0,0,1,0.5,0.5625,1,0,0,1,0,0,3,4,4,2,1,4,5,"protection",5,3,5,5,NA,3,3,1,3,2,2,0,NA,"Colorado",3,4,3,3,3,3,"Colorado",0,0,0,1,4,3,0.75,0.75,0.4,4,"Female",3,1253432909,57,"Gen X",0.503305788047393
"471",1253432935,-0.980420664951608,-2.5729297133901,0.535685894759696,0,0,0,0,0,0,0,1,1,1,0,0,4,4,4,4,4,5,5,"renewable",1,5,1,1,1,NA,3,0,1,1,1,0,0,"Nevada",2,4,3,3,1,3,"Nevada",0,0,0,1,3,1,0.125,0.1875,0.3,1,"Male",1,1253432935,66,"Boomer",0.0282901702401154
"472",1253432961,-0.408218176122997,-1.81147135996739,1.00933952922066,0,1,0,0,0.25,0.3125,1,1,1,0,0,0,3,4,3,4,4,5,5,"renewable",2,1,1,3,NA,NA,5,0,1,1,1,0,0,"Nevada",5,4,5,5,4,5,"Arizona",0,0,0,1,4,2,0.0625,0.125,0.2,3,"Male",3,1253432961,80,"Boomer",0.274587042715136
"473",1253432969,0.14426470058554,-1.24675415281398,1.49333823861953,0,0,1,1,0.5,0.0625,1,0,0,0,0,0,1,4,4,2,3,3,3,"renewable",5,3,5,3,5,NA,3,0,1,1,1,0,NA,"Arizona",1,3,1,4,1,3,"Arizona",0,0,0,1,3,2,0.5625,0.875,0.55,NA,"Female",2,1253432969,33,"Millenial",0.512395873130889
"474",1253433455,0.115499243247252,-1.42475800688592,1.70753744947037,0,1,0,1,0.5,0.375,1,1,0,1,0,0,1,1,2,3,1,4,4,"extraction",2,4,4,3,NA,NA,5,0,2,2,2,0,1,"Utah",4,4,2,5,4,5,"Utah",0,0,0,1,4,3,0.5,0.625,0.5,5,"Female",3,1253433455,56,"Gen X",0.500014168548937
"475",1253433495,-0.995937342374422,-2.55456055940309,0.389992637765041,0,0,0,0,0,0,1,1,1,0,0,0,3,2,3,4,3,4,4,"renewable",1,1,2,1,NA,NA,3,0,1,1,1,0,0,"Utah",3,2,4,4,4,3,"Utah",0,0,0,1,4,3,0,0.875,0.05,1,"Female",1,1253433495,56,"Gen X",0.0216112249453011
"476",1253435203,-0.991921738990213,-2.50295905306197,0.462197853611893,0,0,0,0,0,0.0625,0,1,1,1,0,0,4,4,4,3,4,3,5,"renewable",1,1,1,1,1,NA,3,0,1,1,1,0,0,"Arizona",5,3,3,4,2,4,"Arizona",0,0,0,1,5,3,0.0625,0,0.2,1,"Female",2,1253435203,64,"Boomer",0.0233396874632734
"477",1253435793,0.127997389101075,-1.32923350768357,1.59355032863606,1,0,1,0,0.5,0.1875,1,1,0,1,0,0,2,2,2,2,2,4,4,"renewable",5,2,3,2,NA,NA,4,0,1,1,1,0,0,"Nevada",3,4,3,3,3,4,"New Mexico",0,0,0,1,4,2,0.6875,0.3125,0.85,3,"Male",1,1253435793,74,"Boomer",0.505393827490713
"478",1253435815,-1.00680445845697,-2.63601330435576,0.446931371388344,0,0,0,0,0,0,1,1,1,0,0,0,2,4,4,3,3,5,5,"renewable",1,1,1,1,NA,NA,3,0,1,1,1,0,0,"Nevada",2,2,2,3,2,4,"Nevada",0,0,0,1,4,2,0.1875,0.25,0.2,3,"Male",2,1253435815,56,"Gen X",0.016933620851977
"479",1253435875,0.678876619593462,-0.632189016463391,2.09766141674505,1,0,1,1,0.75,0.5625,1,0,1,0,0,0,1,2,2,2,1,4,2,"extraction",5,5,5,5,5,NA,5,1,3,2,4,0,1,"Nevada",4,4,3,5,5,5,"Nevada",0,0,0,1,4,4,0.6875,0.25,0.75,5,"Male",3,1253435875,64,"Boomer",0.742512389941356
"480",1253438941,0.134633668862038,-1.42283598250894,1.58007181643932,1,1,0,0,0.5,0,0,0,0,0,0,0,3,2,3,4,4,4,3,"recreation",5,1,5,1,1,NA,1,0,3,1,1,0,0,"Arizona",1,1,1,1,1,1,"Arizona",0,0,0,1,1,5,0,0.75,0.2,3,"Female",1,1253438941,53,"Gen X",0.508250324940314
"481",1253440205,0.137258219325913,-1.38189568161114,1.65286738255586,1,0,0,1,0.5,0.3125,1,0,0,0,0,0,1,2,2,2,1,4,1,"recreation",3,3,5,5,NA,NA,5,0,5,5,5,0,1,"Arizona",3,3,3,4,4,4,"Arizona",0,0,1,0,3,5,0.875,0.625,0.5,5,"Male",NA,1253440205,77,"Boomer",0.509380027420687
"482",1253440515,-0.408453969760194,-1.93099488303524,1.07798238678019,0,0,0,1,0.25,0.5,0,1,0,0,0,0,2,2,2,2,2,4,4,"protection",4,3,4,4,NA,4,4,0,2,2,4,0,1,"Arizona",1,1,1,1,1,1,"Arizona",0,0,0,1,3,4,0.875,0.5625,0.45,3,"Female",2,1253440515,49,"Gen X",0.274485548512428
"483",1253440903,0.12652907317084,-1.37682870675498,1.61483830907317,1,1,0,0,0.5,0.1875,1,0,1,1,0,0,1,1,2,1,1,5,3,"extraction",3,3,5,5,NA,5,5,1,4,2,5,0,1,"Nevada",5,4,4,5,5,5,"British Columbia, Canada",0,0,0,1,3,5,0.875,0.4375,0.7,4,"Male",3,1253440903,78,"Boomer",0.504761810628705
"484",1253441325,1.25207123573505,-0.261152272945018,2.77537789404243,1,1,1,1,1,0.4375,1,1,1,1,0,0,2,2,2,3,2,4,3,"extraction",3,3,4,3,NA,NA,4,0,4,4,4,0,1,"Utah",3,4,4,4,4,4,"Utah",0,0,0,1,4,4,0.75,0.6875,0.65,4,"Male",3,1253441325,56,"Gen X",0.989236310286764
"485",1253441327,1.24171295945157,-0.17410368930712,2.76299835688473,1,1,1,1,1,0.375,1,0,0,0,0,0,1,4,3,3,3,5,5,"renewable",2,1,4,2,1,NA,3,0,1,1,1,0,0,"Nevada",3,2,2,2,1,3,"Nevada",0,0,0,1,3,4,0.5,0.75,0.4,3,"Male",2,1253441327,59,"Gen X",0.984777729447528
"486",1253441487,1.24982318550192,-0.332861442759805,2.75660958107879,1,1,1,1,1,0.3125,0,1,1,0,0,0,2,4,3,3,3,5,4,"renewable",2,1,3,3,NA,2,3,NA,5,1,4,0,NA,"Arizona",3,5,4,4,4,4,"Arizona",0,1,0,0,3,2,0.3125,0.8125,0.4,3,"Male",2,1253441487,61,"Boomer",0.988268667271578
"487",1253441645,-1.00816722400771,-2.58341377620301,0.457546644856428,0,0,0,0,0,0.3125,0,1,1,0,0,0,2,2,2,3,3,4,2,"extraction",5,2,5,3,NA,NA,4,0,3,2,2,0,1,"Nevada",3,3,4,3,3,3,"Nevada",1,0,0,0,3,4,0.625,1,0.65,3,"Male",2,1253441645,44,"Gen X",0.016347036732513
"488",1253441749,-1.02122839498195,-2.55936414778273,0.41088222910406,0,0,0,0,0,0.3125,0,0,1,0,0,0,2,4,3,2,3,5,5,"renewable",2,1,3,1,NA,3,2,0,1,1,1,0,0,"Nevada",2,4,3,4,3,4,"Nevada",0,0,0,1,3,1,0.375,0.3125,0.65,2,"Male",1,1253441749,56,"Gen X",0.0107250311931782
"489",1253441851,0.684530139907471,-0.873666035295003,2.2352081731722,1,1,1,0,0.75,0.4375,1,0,1,0,0,0,1,3,1,2,2,3,3,"renewable",1,1,3,4,1,NA,3,0,1,1,1,0,0,"Nevada",1,1,2,1,1,1,"Nevada",0,0,0,1,4,4,0.5,0.125,0.75,2,"Male",1,1253441851,52,"Gen X",0.744945871792624
"490",1253441897,1.21480913122333,-0.339709005954427,2.77453855479806,1,1,1,1,1,0.1875,1,0,0,0,0,0,3,3,4,3,3,3,4,"renewable",2,1,3,4,NA,NA,4,1,1,1,1,0,0,"Colorado",3,4,2,4,4,4,"Colorado",0,0,0,1,4,2,0.8125,0.375,0.45,3,"Male",2,1253441897,61,"Boomer",0.973197338100775
"491",1253441915,0.673903058492546,-0.80014871423449,2.16833717231808,1,1,0,1,0.75,0.375,1,0,0,0,0,0,4,3,3,2,3,4,2,"protection",4,3,4,5,5,NA,5,0,5,2,4,0,1,"Arizona",3,4,4,5,3,4,"Arizona",0,0,0,1,3,2,0.75,0.6875,0.55,3,"Female",3,1253441915,75,"Boomer",0.740371587396567
"492",1253441947,0.673014949974992,-0.71537827087408,2.04476728350645,1,1,0,1,0.75,0.4375,1,0,0,1,0,0,1,2,2,1,1,5,1,"extraction",5,3,5,5,NA,5,5,0,5,2,5,0,1,"Arizona",5,5,5,5,5,5,"Arizona",0,0,0,1,3,5,0.9375,0.375,0.9,4,"Female",3,1253441947,74,"Boomer",0.739989313018943
"493",1253447965,0.671598775978934,-0.770600759632172,2.2210508128527,1,1,0,1,0.75,0.0625,0,1,0,0,0,0,2,4,3,3,3,4,5,"protection",1,1,2,1,1,NA,3,1,1,1,1,0,0,"Nevada",3,3,4,3,4,4,"Nevada",0,0,1,0,5,3,0.0625,0.0625,0.4,2,"Female",1,1253447965,66,"Boomer",0.739379739951857
"494",1253449573,-0.430124522685717,-1.85223686896647,1.00550960473257,1,0,0,0,0.25,0.5625,1,1,1,0,0,0,3,3,3,3,2,4,3,"protection",4,2,2,2,NA,NA,5,1,4,1,4,0,1,"Utah",3,4,5,5,5,5,"Utah",0,0,0,1,4,2,0.6875,0.5625,0.7,3,"Male",2,1253449573,73,"Boomer",0.26515775019878
"495",1253449587,-0.98853749707551,-2.54119122352367,0.536006697889328,0,0,0,0,0,0.25,1,0,1,0,0,0,2,4,4,4,4,5,5,"recreation",3,2,4,4,NA,4,5,1,1,1,1,0,0,"Utah",2,2,3,3,2,3,"Utah",0,0,0,1,4,4,0.375,0.5,0.4,2,"Male",1,1253449587,64,"Boomer",0.0247963889204737
"496",1253449607,0.140549477311661,-1.29425266880786,1.49338108150419,1,1,0,0,0.5,0.4375,0,1,0,1,0,0,2,2,2,2,2,5,4,"protection",4,2,5,5,5,NA,4,1,3,2,4,0,1,"Arizona",3,3,3,4,4,4,"Arizona",0,0,0,1,1,1,0.9375,0.75,0.55,4,"Male",3,1253449607,77,"Boomer",0.510796705195119
"497",1253449625,-1.00609798756585,-2.45300700165101,0.382484703818745,0,0,0,0,0,0.1875,1,1,1,0,0,0,2,4,4,3,4,5,5,"protection",2,1,2,3,NA,1,4,1,2,1,1,0,0,"Nevada",2,3,3,5,4,4,"Nevada",0,0,0,1,4,3,0.25,0.375,0.45,3,"Male",1,1253449625,77,"Boomer",0.017237711754017
"498",1253449631,-1.0044697352473,-2.62067682776164,0.384435853561094,0,0,0,0,0,0.25,1,1,1,0,0,0,2,4,1,2,2,4,3,"extraction",5,5,5,5,NA,NA,3,1,5,5,5,1,1,"Nevada",1,3,2,4,3,4,"Nevada",0,0,1,0,3,3,0.8125,0.9375,0.65,3,"Male",2,1253449631,70,"Boomer",0.0179385710852643
"499",1253449641,0.67723461252305,-0.742015332819807,2.14441790609426,1,0,1,1,0.75,0,1,1,1,0,0,0,1,2,3,4,4,5,5,"renewable",1,1,2,1,NA,1,3,NA,4,2,2,0,NA,"New Mexico",2,3,3,4,2,3,"New Mexico",0,0,1,0,4,4,0.0625,0.75,0.45,NA,"Male",NA,1253449641,37,"Millenial",0.741805610061995
"500",1253449645,0.144691535790627,-1.27399124963425,1.55146537763207,1,0,1,0,0.5,0.25,0,1,1,1,0,0,3,3,4,3,3,5,4,"renewable",1,1,1,1,1,NA,2,0,1,1,1,0,0,"Colorado",2,4,3,5,5,5,"Colorado",0,1,0,0,4,2,0,0,0.2,3,"Female",1,1253449645,68,"Boomer",0.512579598609418
"501",1253449675,-0.408439037854083,-1.83607237931955,0.931892454782947,0,1,0,0,0.25,0.25,0,1,1,1,0,0,2,2,3,2,3,4,3,"renewable",2,2,2,3,NA,3,3,0,1,1,1,0,NA,"Colorado",4,4,4,5,4,5,"Colorado",0,0,0,1,4,4,0.1875,0.375,0.35,3,"Female",2,1253449675,31,"Millenial",0.27449197575077
"502",1253449703,0.118873574836251,-1.4371963386338,1.67364816387589,1,1,0,0,0.5,0.3125,1,0,0,1,0,0,2,2,4,4,3,4,3,"protection",5,4,5,5,4,NA,4,1,3,1,3,0,1,"Arizona",2,3,3,5,1,4,"Arizona",0,0,0,1,4,1,0.6875,0.3125,0.4,3,"Male",2,1253449703,58,"Gen X",0.501466604239605
"503",1253449713,0.682640390165183,-0.746196089272637,2.11317146452211,1,1,0,1,0.75,0,1,1,1,1,0,0,1,1,2,2,1,4,4,"renewable",1,1,3,1,NA,2,4,1,1,1,1,0,0,"Nevada",3,4,3,3,4,5,"Nevada",0,0,0,1,3,3,0.3125,0.8125,0.65,3,"Male",2,1253449713,75,"Boomer",0.74413245440914
"504",1253449717,-0.415054525927091,-1.92874092502773,0.9963655956492,1,0,0,0,0.25,0.0625,1,1,1,1,0,0,4,4,4,4,4,4,5,"protection",1,1,2,1,1,NA,3,0,1,1,1,0,0,"Colorado",3,4,4,4,3,4,"Colorado",0,0,0,1,4,5,0.375,0.6875,0.75,3,"Female",1,1253449717,71,"Boomer",0.271644427803865
"505",1253449743,-0.999444778570026,-2.64202589913417,0.570136383989523,0,0,0,0,0,0.625,1,1,1,1,0,0,2,4,4,2,2,1,4,"protection",2,5,5,5,NA,NA,5,1,2,1,5,1,1,"Colorado",2,4,2,4,4,5,"Kansas",0,0,0,1,4,3,0.9375,0.6875,0.55,4,"Male",3,1253449743,79,"Boomer",0.0201014961652821
"506",1253449747,-0.399204366170978,-1.89368429471026,1.0071171652123,1,0,0,0,0.25,0.5,0,1,1,1,0,0,3,4,4,4,3,5,5,"renewable",3,1,1,1,1,NA,5,0,1,1,1,0,0,"Arizona",1,1,1,1,1,4,"Arizona",0,0,0,1,4,5,0.375,0,0.1,3,"Female",1,1253449747,57,"Gen X",0.278466916087954
"507",1253449767,-0.994038756823181,-2.63378307376768,0.467775612189537,0,0,0,0,0,0.125,0,1,0,0,0,0,4,4,4,3,4,5,5,"renewable",1,1,3,1,NA,1,3,0,1,1,3,0,0,"Arizona",1,4,3,3,1,3,"Arizona",0,0,0,1,5,2,0.125,0.625,0.15,3,"Male",2,1253449767,70,"Boomer",0.0224284455840199
"508",1253449785,-0.408612024222067,-1.89504360520856,1.00320704100365,0,0,0,1,0.25,0.8125,1,1,1,0,0,0,1,2,2,1,1,5,1,"extraction",4,5,5,5,NA,5,5,1,3,1,5,1,1,"Arizona",5,5,5,5,5,5,"Arizona",0,0,0,1,5,5,1,0.9375,1,4,"Male",3,1253449785,74,"Boomer",0.274417516093136
"509",1253449787,0.663857256449355,-0.722464715938552,2.11316813618284,1,1,0,1,0.75,0.4375,1,0,1,1,0,0,2,4,4,2,1,5,4,"extraction",5,3,4,4,NA,4,5,1,4,2,5,0,1,"Arizona",3,4,3,5,4,5,"Arizona",0,0,0,1,4,3,0.9375,0.6875,0.7,4,"Female",3,1253449787,68,"Boomer",0.736047506895264
"510",1253449797,0.67326508783148,-0.764746307490941,2.1396431544144,1,1,0,1,0.75,0.125,1,1,1,1,0,0,1,1,1,1,1,4,2,"extraction",5,4,5,3,5,NA,5,0,4,2,4,0,1,"Arizona",5,5,5,5,5,5,"Arizona",0,0,0,1,4,2,0.875,0.5625,0.75,5,"Male",3,1253449797,69,"Boomer",0.740096981498098
"511",1253449803,0.13500157806187,-1.31894694788363,1.56599538502884,1,1,0,0,0.5,0.6875,0,1,1,1,0,0,2,2,3,2,2,4,2,"recreation",5,4,4,5,NA,4,4,1,4,4,5,0,1,"Arizona",4,4,4,5,5,5,"Arizona",0,0,0,1,3,2,0.625,0.375,0.55,5,"Male",3,1253449803,65,"Boomer",0.508408686511685
"512",1253449813,-1.00681380177527,-2.55289152863027,0.436221752108124,0,0,0,0,0,0,1,1,0,0,0,0,3,3,4,2,3,4,3,"renewable",2,1,1,3,NA,1,3,1,2,1,1,0,0,"Colorado",5,5,5,5,4,5,"Colorado",0,0,0,1,4,4,0.1875,0.4375,0.25,1,"Female",1,1253449813,39,"Millenial",0.0169295991461621
"513",1253449845,-0.985372873734657,-2.6101599230715,0.554297635805003,0,0,0,0,0,0.625,0,1,1,0,0,0,1,2,2,2,2,3,1,"extraction",3,3,3,3,NA,5,3,1,5,5,5,0,1,"Arizona",2,4,1,4,1,3,"Sonora, Mexico",0,0,0,1,3,1,0.625,0.5625,0.75,4,"Male",NA,1253449845,46,"Gen X",0.0261585585136348
"514",1253449859,1.24203417452949,-0.242128137239637,2.80703489530994,1,1,1,1,1,0.5625,0,1,1,1,0,0,1,1,2,1,1,2,1,"extraction",4,5,4,5,NA,5,5,NA,4,2,5,0,1,"Colorado",2,4,2,2,3,4,"Colorado",0,0,1,0,4,1,0.9375,0.625,0.8,4,"Female",3,1253449859,46,"Gen X",0.984915992161565
"515",1253449867,-1.0018347557247,-2.45197443971974,0.382769875135619,0,0,0,0,0,0.3125,1,1,1,0,0,0,2,2,2,2,3,3,3,"renewable",2,1,2,1,NA,NA,4,0,1,1,1,0,1,"Colorado",3,4,4,4,5,4,"Colorado",0,0,0,1,4,1,0.25,0.6875,0.5,2,"Male",1,1253449867,81,"Greatest",0.0190727626138306
"516",1253449893,-0.396846985626093,-1.89161588698017,1.0869448243832,0,0,0,1,0.25,0.25,0,1,0,1,0,0,3,4,3,2,2,4,4,"renewable",1,1,2,2,NA,2,3,0,4,2,2,0,0,"Colorado",4,3,4,5,4,4,"Colorado",0,0,0,1,5,2,0.5,0.4375,0.7,2,"Female",2,1253449893,51,"Gen X",0.279481618866733
"517",1253449903,-0.985478696364914,-2.53749288742353,0.370286860626357,0,0,0,0,0,0,1,1,0,1,0,0,2,4,4,4,4,3,5,"renewable",1,1,1,1,NA,1,5,1,3,1,4,0,0,"Colorado",3,4,4,3,4,4,"Colorado",0,0,0,1,4,2,0,0.4375,0.4,3,"Female",2,1253449903,71,"Boomer",0.0261130085844083
"518",1253449947,0.131324070005946,-1.27609014692475,1.56796674367575,1,1,0,0,0.5,0.4375,1,1,1,1,0,0,2,3,3,2,3,5,4,"extraction",4,3,4,2,NA,NA,4,1,4,2,5,0,1,"Utah",4,4,4,4,5,4,"Utah",0,0,0,1,4,4,0.75,0.5,0.75,4,"Male",3,1253449947,72,"Boomer",0.506825752584693
"519",1253449953,-0.405579469045643,-1.88235571769908,1.01300156203726,1,0,0,0,0.25,0.25,1,1,1,1,0,0,2,3,3,3,4,4,4,"renewable",1,1,2,1,NA,NA,3,0,1,1,1,0,0,"Arizona",2,2,3,4,3,4,"Arizona",0,0,0,1,5,1,0,0.25,0.35,3,"Male",2,1253449953,71,"Boomer",0.275722838719555
"520",1253449981,-0.423296969742052,-1.95374934217641,1.13577901869681,1,0,0,0,0.25,0.25,0,1,0,1,0,0,1,1,3,3,3,4,4,"renewable",5,2,5,5,NA,NA,5,1,2,1,1,1,1,"Arizona",3,4,3,2,2,5,"New Mexico",0,0,0,1,4,4,0.8125,0.5625,0.8,4,"Female",3,1253449981,64,"Boomer",0.268096578619686
"521",1253449985,-1.01340045959386,-2.57211461732354,0.426745793733273,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,2,3,3,5,"renewable",1,1,2,1,1,NA,4,0,1,1,1,0,0,"Nevada",3,4,3,4,4,5,"Nevada",0,0,0,1,4,4,0.375,0.875,0.3,2,"Female",1,1253449985,57,"Gen X",0.0140944607948732
"522",1253449991,0.674625741909833,-0.72036305831076,2.07863974663238,1,0,1,1,0.75,0.4375,1,0,1,1,0,0,3,3,4,4,4,3,3,"extraction",2,1,2,1,NA,1,2,1,4,2,4,0,NA,"New Mexico",3,3,4,4,3,5,"New Mexico",0,0,0,1,1,5,0.1875,0.5,0.55,3,"Male",NA,1253449991,66,"Boomer",0.740682656762644
"523",1253450635,-0.979190156358715,-2.64141368659161,0.452116723875794,0,0,0,0,0,0.25,0,1,0,0,0,0,3,3,3,2,3,5,5,"renewable",2,1,2,1,NA,NA,3,0,1,1,1,0,0,"New Mexico",2,2,2,2,1,2,"New Mexico",0,0,0,1,4,5,0.0625,0.9375,0.45,2,"Female",1,1253450635,42,"Gen X",0.028819826129246
"524",1253453041,0.11123699438279,-1.48552489665766,1.63912201491217,1,1,0,0,0.5,0.4375,1,1,1,0,0,0,1,2,3,2,2,4,2,"extraction",2,2,3,5,5,NA,5,0,4,1,1,0,1,"Arizona",3,4,3,2,3,4,"Sonora, Mexico",0,0,0,1,5,5,0.9375,0.625,0.65,3,"Male",2,1253453041,65,"Boomer",0.498179540798232
"525",1253453255,-1.02281197276151,-2.62875120343269,0.460144661411447,0,0,0,0,0,0.0625,0,1,0,0,0,0,3,4,2,4,4,3,5,"protection",5,1,5,1,NA,1,2,0,1,1,1,0,0,"Nevada",1,5,3,5,4,4,"Arizona",0,0,0,1,5,4,0,0.0625,0.45,1,"Male",1,1253453255,74,"Boomer",0.0100434014169339
"526",1253457455,-1.0128292125161,-2.49327094560603,0.417512327462668,0,0,0,0,0,0.4375,0,0,1,0,0,0,4,4,3,3,3,4,4,"extraction",5,5,5,2,NA,NA,4,1,5,5,5,0,1,"Arizona",5,2,5,5,5,5,"Arizona",0,0,0,1,3,3,0.875,0.9375,0.7,5,"Male",3,1253457455,92,"Greatest",0.014340346423491
"527",1253457563,0.666336207340668,-0.800590458385217,2.12081048351723,1,1,0,1,0.75,0.375,1,1,1,1,0,0,2,4,3,2,4,4,4,"renewable",1,1,1,1,1,NA,4,1,1,1,1,0,0,"Arizona",3,4,5,2,4,3,"Arizona",1,0,0,0,3,1,0.3125,0.375,0.45,3,"Male",2,1253457563,68,"Boomer",0.737114537996089
"528",1253458131,1.23233177983883,-0.249440762165286,2.79987891870063,1,1,1,1,1,0.25,1,1,1,1,0,0,2,3,3,2,1,5,3,"extraction",5,5,4,5,NA,5,4,1,5,3,5,0,1,"Arizona",4,4,4,4,4,5,"Arizona",0,0,1,0,3,5,1,0.5625,1,3,"Male",2,1253458131,19,"Millenial",0.980739726740701
"529",1253458257,-1.00254360381125,-2.61403922475314,0.535287029703427,0,0,0,0,0,0.125,1,1,0,0,0,0,3,4,4,4,4,5,5,"renewable",1,1,2,1,4,NA,4,1,2,1,3,0,0,"Nevada",1,4,3,3,4,5,"Nevada",0,0,0,1,4,4,0.3125,0.25,0.35,1,"Female",1,1253458257,49,"Gen X",0.0187676484799575
"530",1253458453,1.25293451091341,-0.294689169208819,2.8045233538845,1,1,1,1,1,0.375,1,0,1,1,0,0,1,3,2,1,1,3,1,"recreation",4,3,5,5,5,NA,4,1,5,5,5,1,1,"Arizona",2,5,1,5,4,5,"Arizona",0,0,0,1,3,2,1,0.4375,0.85,5,"Male",3,1253458453,57,"Gen X",0.989607895487222
"531",1253458503,1.22115035147968,-0.245802235737584,2.74750083626795,1,1,1,1,1,0.125,1,0,0,1,0,0,1,2,2,1,2,3,1,"recreation",5,3,5,5,NA,2,5,0,3,2,4,0,1,"Arizona",1,4,3,5,3,4,"New Mexico",0,0,0,1,3,5,0.8125,0.375,0.9,3,"Female",NA,1253458503,54,"Gen X",0.975926831151414
"532",1253458543,0.688460537150449,-0.817013909544382,2.19160280756884,1,1,1,0,0.75,0.25,1,1,0,0,0,0,2,4,4,3,4,4,4,"renewable",2,5,3,2,NA,NA,4,1,2,1,2,0,0,"Colorado",3,4,3,4,4,4,"Colorado",0,0,0,1,3,2,0.5,0.25,0.45,3,"Male",1,1253458543,67,"Boomer",0.746637658472042
"533",1253458593,-1.02919006856298,-2.58241776764935,0.373365987329017,0,0,0,0,0,0.0625,0,1,1,0,0,0,2,4,4,3,3,2,5,"renewable",2,1,1,1,1,NA,3,0,1,1,3,0,0,"Colorado",1,4,3,4,5,4,"Colorado",0,0,0,1,4,3,0,0.3125,0.3,1,"Male",2,1253458593,47,"Gen X",0.00729803578340831
"534",1253458953,-1.02765467330953,-2.60177646541708,0.433279439025296,0,0,0,0,0,0.0625,0,1,0,0,0,0,3,4,4,4,4,3,4,"renewable",1,1,1,1,NA,2,1,0,1,1,2,0,NA,"Arizona",2,2,3,4,4,3,"Arizona",0,0,0,1,4,4,0.1875,0.3125,0.05,1,"Female",2,1253458953,55,"Gen X",0.00795892603873035
"535",1253459237,0.108588609151989,-1.45306454487248,1.7339915802572,1,0,0,1,0.5,0.5,0,1,0,0,0,0,3,3,3,3,1,5,5,"extraction",5,1,5,5,NA,NA,5,1,5,2,5,0,1,"Arizona",5,5,2,4,4,5,"Nevada",0,0,0,1,4,5,1,0.375,0.55,4,"Male",3,1253459237,74,"Boomer",0.49703957896271
"536",1253459267,0.67124628949019,-0.73134356938818,2.09005364928971,1,1,1,0,0.75,0.8125,1,1,1,1,0,0,1,4,1,1,1,5,2,"extraction",5,3,5,5,NA,5,5,1,5,2,5,0,1,"Nevada",3,4,3,5,5,5,"Nevada",0,0,0,1,4,5,1,0.8125,0.7,5,"Male",3,1253459267,83,"Greatest",0.739228016879235
"537",1253459317,0.702092333049692,-0.68087511314983,2.18118910169041,1,1,0,1,0.75,0.5,1,0,0,1,0,0,3,3,3,3,3,4,4,"renewable",2,2,4,4,NA,NA,5,0,3,3,2,0,1,"Colorado",4,4,4,4,4,4,"Colorado",0,0,0,1,4,4,0.5,0.5,0.5,4,"Male",3,1253459317,76,"Boomer",0.752505281842703
"538",1253462221,1.24197458788254,-0.254806501759546,2.77518916458629,1,1,1,1,1,0.375,0,0,0,0,0,0,4,4,4,4,4,5,5,"renewable",2,1,3,1,3,NA,4,0,5,1,1,0,0,"Colorado",3,4,3,3,4,5,"Colorado",0,0,1,0,5,5,0.75,0.6875,0.9,NA,"Male",2,1253462221,55,"Gen X",0.984890343890064
